id,dataset,label_type,superfamily,class,architecture,topology,homologous_superfamily,length
3ihpB05,CATH20,superfamily,1.10.8.10,1,10,8,10,71
3ihsA00,CATH20,superfamily,3.30.1340.10,3,30,1340,10,85
3ihtA00,CATH20,superfamily,3.40.50.150,3,40,50,150,174
3ihuA01,CATH20,superfamily,1.10.10.10,1,10,10,10,81
3ihvA03,CATH20,superfamily,1.25.40.900,1,25,40,900,139
3ii0A01,CATH20,superfamily,3.90.1150.10,3,90,1150,10,117
3ii2A00,CATH20,superfamily,2.60.40.2930,2,60,40,2930,157
3iibA01,CATH20,superfamily,3.40.630.10,3,40,630,10,294
3iibA02,CATH20,superfamily,3.50.30.30,3,50,30,30,150
3iieB03,CATH20,superfamily,1.10.1740.10,1,10,1740,10,87
3iiiA01,CATH20,superfamily,3.40.50.1820,3,40,50,1820,288
3iiiA02,CATH20,superfamily,1.10.3020.20,1,10,3020,20,52
3iiiA03,CATH20,superfamily,2.60.120.260,2,60,120,260,181
3ij3A01,CATH20,superfamily,3.40.220.10,3,40,220,10,131
3ijcA00,CATH20,superfamily,2.130.10.10,2,130,10,10,365
3ijdA00,CATH20,superfamily,3.20.20.220,3,20,20,220,315
3ijmA00,CATH20,superfamily,3.90.1570.20,3,90,1570,20,151
3ijpA02,CATH20,superfamily,3.30.360.10,3,30,360,10,108
3ik7A01,CATH20,superfamily,3.40.30.10,3,40,30,10,100
3ikbA00,CATH20,superfamily,3.40.470.10,3,40,470,10,198
3ikmA02,CATH20,superfamily,3.30.420.390,3,30,420,390,255
3ikoC02,CATH20,superfamily,1.10.3450.20,1,10,3450,20,149
3ikwA01,CATH20,superfamily,2.60.120.200,2,60,120,200,304
3ilkA02,CATH20,superfamily,1.10.8.590,1,10,8,590,71
3ilsA00,CATH20,superfamily,3.40.50.1820,3,40,50,1820,265
3ilvA01,CATH20,superfamily,3.60.110.10,3,60,110,10,280
3ilvA02,CATH20,superfamily,3.40.50.620,3,40,50,620,354
3imkA00,CATH20,superfamily,3.40.50.450,3,40,50,450,158
3imlC03,CATH20,superfamily,3.30.300.10,3,30,300,10,129
3imqA00,CATH20,superfamily,1.10.940.10,1,10,940,10,141
3io1A02,CATH20,superfamily,3.30.70.360,3,30,70,360,116
3io2A00,CATH20,superfamily,1.20.1020.10,1,20,1020,10,114
3io3A01,CATH20,superfamily,3.40.50.300,3,40,50,300,238
3io5A00,CATH20,superfamily,3.40.50.300,3,40,50,300,315
3ioyA02,CATH20,superfamily,6.10.250.840,6,10,250,840,58
3ipfA01,CATH20,superfamily,2.60.40.2000,2,60,40,2000,58
3iplC00,CATH20,superfamily,3.40.50.12780,3,40,50,12780,359
3ipmO01,CATH20,superfamily,1.20.120.180,1,20,120,180,228
3iqdB02,CATH20,superfamily,1.10.1040.10,1,10,1040,10,198
3iqeA01,CATH20,superfamily,3.40.50.10830,3,40,50,10830,156
3iraA00,CATH20,superfamily,3.40.30.10,3,40,30,10,173
3irpX02,CATH20,superfamily,2.60.40.1290,2,60,40,1290,148
3iruA01,CATH20,superfamily,3.40.50.1000,3,40,50,1000,185
3ismC01,CATH20,superfamily,1.25.40.240,1,25,40,240,154
3ispA01,CATH20,superfamily,1.10.10.10,1,10,10,10,87
3ispB02,CATH20,superfamily,3.40.190.290,3,40,190,290,228
3isrA01,CATH20,superfamily,3.10.620.30,3,10,620,30,192
3isrA02,CATH20,superfamily,2.60.40.2250,2,60,40,2250,100
3it5G00,CATH20,superfamily,2.70.70.10,2,70,70,10,182
3it8D01,CATH20,superfamily,3.30.500.10,3,30,500,10,180
3itlD00,CATH20,superfamily,3.20.20.150,3,20,20,150,421
3iu0A00,CATH20,superfamily,3.90.1360.10,3,90,1360,10,382
3iu3I02,CATH20,superfamily,2.20.28.230,2,20,28,230,59
3iujA01,CATH20,superfamily,3.40.50.1820,3,40,50,1820,356
3iupA02,CATH20,superfamily,3.40.50.720,3,40,50,720,188
3iuzA00,CATH20,superfamily,3.10.180.50,3,10,180,50,340
3iv6A02,CATH20,superfamily,1.10.150.330,1,10,150,330,65
3iv7A02,CATH20,superfamily,1.20.1090.10,1,20,1090,10,201
3iv8A02,CATH20,superfamily,3.20.20.140,3,20,20,140,287
3ivlA00,CATH20,superfamily,3.30.830.10,3,30,830,10,208
3ivpA02,CATH20,superfamily,6.10.140.640,6,10,140,640,50
3ivrA00,CATH20,superfamily,3.40.50.12780,3,40,50,12780,397
3iwaA02,CATH20,superfamily,3.50.50.60,3,50,50,60,256
3iwcB00,CATH20,superfamily,3.30.360.110,3,30,360,110,62
3iwgA01,CATH20,superfamily,3.40.630.80,3,40,630,80,136
3iwgA02,CATH20,superfamily,3.40.630.30,3,40,630,30,140
3ix1A01,CATH20,superfamily,3.40.190.10,3,40,190,10,199
3ix7A00,CATH20,superfamily,3.40.50.1010,3,40,50,1010,134
3ixsI00,CATH20,superfamily,3.10.20.90,3,10,20,90,111
3iylU02,CATH20,superfamily,1.10.287.1520,1,10,287,1520,53
3iylW03,CATH20,superfamily,3.40.50.10760,3,40,50,10760,263
3iylW05,CATH20,superfamily,2.60.40.10,2,60,40,10,96
3izoA01,CATH20,superfamily,2.60.120.550,2,60,120,550,155
3izoA02,CATH20,superfamily,3.90.1620.10,3,90,1620,10,260
3j26N01,CATH20,superfamily,2.60.120.1100,2,60,120,1100,186
3j4uH00,CATH20,superfamily,2.60.120.1110,2,60,120,1110,140
3j7a400,CATH20,superfamily,2.20.25.100,2,20,25,100,82
3j7aO00,CATH20,superfamily,1.10.10.10,1,10,10,10,89
3j7aW01,CATH20,superfamily,1.10.60.20,1,10,60,20,62
3j7yD01,CATH20,superfamily,2.40.50.140,2,40,50,140,106
3j7yD02,CATH20,superfamily,2.30.30.30,2,30,30,30,81
3j7ye00,CATH20,superfamily,3.90.79.10,3,90,79,10,135
3j81j03,CATH20,superfamily,3.30.70.1130,3,30,70,1130,84
3jamI03,CATH20,superfamily,1.10.168.20,1,10,168,20,58
3jamV00,CATH20,superfamily,3.30.1230.20,3,30,1230,20,87
3jb9X01,CATH20,superfamily,3.40.50.300,3,40,50,300,234
3jb9Z00,CATH20,superfamily,2.30.30.100,2,30,30,100,81
3jciA00,CATH20,superfamily,2.60.120.950,2,60,120,950,190
3jckC00,CATH20,superfamily,1.25.40.570,1,25,40,570,381
3jcuZ00,CATH20,superfamily,1.10.287.740,1,10,287,740,62
3jq0A00,CATH20,superfamily,1.25.40.390,1,25,40,390,493
3jr1A02,CATH20,superfamily,3.90.1200.10,3,90,1200,10,200
3jr7A01,CATH20,superfamily,3.40.50.10440,3,40,50,10440,118
3jrtA00,CATH20,superfamily,1.20.120.1060,1,20,120,1060,172
3js8A01,CATH20,superfamily,3.30.43.10,3,30,43,10,76
3js8A03,CATH20,superfamily,3.40.462.10,3,40,462,10,274
3js8A04,CATH20,superfamily,1.10.45.10,1,10,45,10,50
3jsbA01,CATH20,superfamily,1.20.1440.300,1,20,1440,300,87
3jscA00,CATH20,superfamily,2.30.30.110,2,30,30,110,105
3jsyA02,CATH20,superfamily,3.90.105.20,3,90,105,20,80
3jtdC01,CATH20,superfamily,1.10.238.10,1,10,238,10,78
3jtfA01,CATH20,superfamily,3.90.1280.20,3,90,1280,20,66
3jtjA00,CATH20,superfamily,3.90.550.10,3,90,550,10,253
3jtnB00,CATH20,superfamily,3.30.70.1950,3,30,70,1950,91
3jtzA00,CATH20,superfamily,3.30.160.390,3,30,160,390,88
3ju5A01,CATH20,superfamily,1.10.135.10,1,10,135,10,93
3ju7A00,CATH20,superfamily,3.40.640.10,3,40,640,10,377
3judA00,CATH20,superfamily,3.10.490.10,3,10,490,10,153
3jv1A00,CATH20,superfamily,3.10.280.10,3,10,280,10,182
3jvoA00,CATH20,superfamily,1.10.3230.30,1,10,3230,30,108
3jvtB01,CATH20,superfamily,1.10.238.10,1,10,238,10,80
3jx8A00,CATH20,superfamily,2.160.20.120,2,160,20,120,250
3jx9A00,CATH20,superfamily,3.40.50.10490,3,40,50,10490,170
3jy6D02,CATH20,superfamily,3.40.50.2300,3,40,50,2300,143
3jygA00,CATH20,superfamily,3.30.479.10,3,30,479,10,188
3jyhA01,CATH20,superfamily,3.40.50.1820,3,40,50,1820,320
3jysA03,CATH20,superfamily,1.10.3780.10,1,10,3780,10,76
3jz3B01,CATH20,superfamily,3.30.565.10,3,30,565,10,174
3jzyA00,CATH20,superfamily,2.60.40.150,2,60,40,150,125
3k04B00,CATH20,superfamily,1.10.287.70,1,10,287,70,96
3k05B02,CATH20,superfamily,3.40.50.10190,3,40,50,10190,98
3k0yA01,CATH20,superfamily,2.40.50.500,2,40,50,500,83
3k0zA00,CATH20,superfamily,3.10.450.50,3,10,450,50,159
3k11A00,CATH20,superfamily,1.50.10.10,1,50,10,10,445
3k13A00,CATH20,superfamily,3.20.20.20,3,20,20,20,300
3k17A01,CATH20,superfamily,3.30.230.10,3,30,230,10,225
3k1lA01,CATH20,superfamily,3.30.457.40,3,30,457,40,96
3k1rB00,CATH20,superfamily,1.10.150.50,1,10,150,50,74
3k1tA02,CATH20,superfamily,3.40.50.11280,3,40,50,11280,139
3k1uA00,CATH20,superfamily,2.115.10.20,2,115,10,20,330
3k1zA02,CATH20,superfamily,1.10.150.720,1,10,150,720,84
3k25A00,CATH20,superfamily,2.70.98.10,2,70,98,10,288
3k2iA01,CATH20,superfamily,2.60.40.2240,2,60,40,2240,131
3k2nA00,CATH20,superfamily,3.30.450.40,3,30,450,40,177
3k2oA01,CATH20,superfamily,2.60.120.650,2,60,120,650,291
3k2qA02,CATH20,superfamily,3.40.50.460,3,40,50,460,189
3k2vA00,CATH20,superfamily,3.10.580.10,3,10,580,10,130
3k2yA00,CATH20,superfamily,3.30.70.2330,3,30,70,2330,109
3k30A02,CATH20,superfamily,3.40.50.720,3,40,50,720,160
3k32B00,CATH20,superfamily,3.40.50.620,3,40,50,620,203
3k3fA00,CATH20,superfamily,1.10.3430.10,1,10,3430,10,340
3k3oA02,CATH20,superfamily,1.20.58.1360,1,20,58,1360,94
3k41A00,CATH20,superfamily,2.70.130.10,2,70,130,10,160
3k4uA02,CATH20,superfamily,3.40.190.10,3,40,190,10,99
3k50A03,CATH20,superfamily,3.90.226.10,3,90,226,10,179
3k59A02,CATH20,superfamily,3.30.70.2250,3,30,70,2250,67
3k5bB00,CATH20,superfamily,1.20.5.2950,1,20,5,2950,104
3k5iA02,CATH20,superfamily,3.30.1490.20,3,30,1490,20,70
3k5iD01,CATH20,superfamily,3.40.50.20,3,40,50,20,112
3k5pA03,CATH20,superfamily,3.30.70.260,3,30,70,260,83
3k69A00,CATH20,superfamily,1.10.10.10,1,10,10,10,155
3k6hA01,CATH20,superfamily,3.40.109.10,3,40,109,10,167
3k6jA01,CATH20,superfamily,3.40.50.720,3,40,50,720,233
3k6sD04,CATH20,superfamily,2.170.300.10,2,170,300,10,133
3k6sD05,CATH20,superfamily,2.10.25.10,2,10,25,10,57
3k6yA02,CATH20,superfamily,2.40.10.10,2,40,10,10,107
3k7dA01,CATH20,superfamily,1.20.120.1510,1,20,120,1510,113
3k7dA02,CATH20,superfamily,3.30.460.10,3,30,460,10,250
3k7gB00,CATH20,superfamily,3.30.1380.10,3,30,1380,10,162
3k85A00,CATH20,superfamily,3.30.230.120,3,30,230,120,357
3k8pC01,CATH20,superfamily,1.20.58.1440,1,20,58,1440,108
3k8pC02,CATH20,superfamily,1.10.357.150,1,10,357,150,192
3k92A01,CATH20,superfamily,1.10.8.1210,1,10,8,1210,66
3k93A00,CATH20,superfamily,3.90.320.10,3,90,320,10,223
3k9cB01,CATH20,superfamily,3.40.50.2300,3,40,50,2300,139
3k9iA01,CATH20,superfamily,1.25.40.10,1,25,40,10,109
3k9jA00,CATH20,superfamily,3.30.420.10,3,30,420,10,239
3k9tA01,CATH20,superfamily,3.40.630.10,3,40,630,10,259
3k9tA02,CATH20,superfamily,3.50.30.90,3,50,30,90,97
3ka7A02,CATH20,superfamily,3.90.660.50,3,90,660,50,206
3kaaA00,CATH20,superfamily,2.60.40.10,2,60,40,10,118
3kaeA00,CATH20,superfamily,1.25.40.10,1,25,40,10,242
3kajA01,CATH20,superfamily,3.30.1490.80,3,30,1490,80,90
3kalA03,CATH20,superfamily,1.10.1080.10,1,10,1080,10,80
3kalA04,CATH20,superfamily,3.40.50.1760,3,40,50,1760,124
3kbgA03,CATH20,superfamily,2.30.30.30,2,30,30,30,58
3kbhE00,CATH20,superfamily,2.60.40.3130,2,60,40,3130,136
3kc2A01,CATH20,superfamily,3.40.50.1000,3,40,50,1000,189
3kcuD00,CATH20,superfamily,1.20.1080.10,1,20,1080,10,257
3kcwA00,CATH20,superfamily,2.60.40.1790,2,60,40,1790,111
3kd3A01,CATH20,superfamily,3.40.50.1000,3,40,50,1000,154
3kd4A01,CATH20,superfamily,2.60.40.3140,2,60,40,3140,209
3kd4A02,CATH20,superfamily,3.10.620.30,3,10,620,30,160
3kd4A03,CATH20,superfamily,2.60.120.1130,2,60,120,1130,137
3kd6A00,CATH20,superfamily,3.40.1190.20,3,40,1190,20,313
3kd8A01,CATH20,superfamily,3.40.720.10,3,40,720,10,239
3kdeC01,CATH20,superfamily,6.20.210.20,6,20,210,20,69
3kdrA02,CATH20,superfamily,3.40.140.120,3,40,140,120,140
3kdrA03,CATH20,superfamily,3.30.1120.70,3,30,1120,70,50
3ke0A01,CATH20,superfamily,3.20.20.80,3,20,20,80,381
3ke3A02,CATH20,superfamily,3.40.640.10,3,40,640,10,259
3ke6B01,CATH20,superfamily,3.60.40.10,3,60,40,10,230
3keaA00,CATH20,superfamily,1.25.40.20,1,25,40,20,285
3kebB00,CATH20,superfamily,3.40.30.10,3,40,30,10,173
3kegA00,CATH20,superfamily,3.40.50.360,3,40,50,360,212
3keoA01,CATH20,superfamily,1.10.10.10,1,10,10,10,77
3keyA01,CATH20,superfamily,1.10.10.1080,1,10,10,1080,89
3keyA02,CATH20,superfamily,3.30.1370.230,3,30,1370,230,96
3kf3A02,CATH20,superfamily,2.60.120.560,2,60,120,560,177
3kf6A00,CATH20,superfamily,2.40.50.140,2,40,50,140,159
3kfwX02,CATH20,superfamily,3.30.70.2650,3,30,70,2650,82
3kfwX03,CATH20,superfamily,1.20.58.1460,1,20,58,1460,88
3kg2A05,CATH20,superfamily,1.10.287.70,1,10,287,70,169
3kg2B01,CATH20,superfamily,3.40.50.2300,3,40,50,2300,161
3kg8A01,CATH20,superfamily,3.10.129.10,3,10,129,10,150
3kg9B00,CATH20,superfamily,3.10.129.110,3,10,129,110,296
3kgyA00,CATH20,superfamily,3.40.430.10,3,40,430,10,231
3kgzA00,CATH20,superfamily,2.60.120.10,2,60,120,10,156
3kh8A02,CATH20,superfamily,3.10.129.10,3,10,129,10,134
3kh8B01,CATH20,superfamily,3.10.129.10,3,10,129,10,162
3khbB00,CATH20,superfamily,2.60.120.590,2,60,120,590,219
3khkB01,CATH20,superfamily,1.20.1260.30,1,20,1260,30,185
3khxA01,CATH20,superfamily,3.40.630.10,3,40,630,10,231
3khyA02,CATH20,superfamily,3.30.420.40,3,30,420,40,194
3kioC01,CATH20,superfamily,2.40.128.680,2,40,128,680,93
3kiuy00,CATH20,superfamily,3.30.2310.20,3,30,2310,20,95
3kjhA00,CATH20,superfamily,3.40.50.300,3,40,50,300,254
3kk4A01,CATH20,superfamily,1.10.3990.20,1,10,3990,20,109
3kk7A01,CATH20,superfamily,3.30.420.400,3,30,420,400,111
3kk7A03,CATH20,superfamily,3.30.160.840,3,30,160,840,62
3kkbA00,CATH20,superfamily,1.20.120.880,1,20,120,880,130
3kkdA00,CATH20,superfamily,1.10.357.10,1,10,357,10,203
3klbA00,CATH20,superfamily,3.40.50.360,3,40,50,360,162
3kljA03,CATH20,superfamily,3.30.390.30,3,30,390,30,83
3kloD00,CATH20,superfamily,3.40.50.2300,3,40,50,2300,185
3klqA01,CATH20,superfamily,2.60.40.3050,2,60,40,3050,123
3kmhA00,CATH20,superfamily,2.60.120.10,2,60,120,10,226
3kmiA00,CATH20,superfamily,1.20.120.940,1,20,120,940,177
3kn6A01,CATH20,superfamily,3.30.200.20,3,30,200,20,66
3knqA02,CATH20,superfamily,3.90.450.1,3,90,450,1,101
3kopD00,CATH20,superfamily,2.40.100.20,2,40,100,20,170
3kotA01,CATH20,superfamily,3.40.190.10,3,40,190,10,122
3kp1E02,CATH20,superfamily,1.10.8.1000,1,10,8,1000,77
3kp9A01,CATH20,superfamily,1.20.1440.130,1,20,1440,130,182
3kq5A01,CATH20,superfamily,1.10.3210.40,1,10,3210,40,226
3kqxL01,CATH20,superfamily,3.40.220.10,3,40,220,10,198
3kr9A01,CATH20,superfamily,3.40.50.150,3,40,50,150,161
3kr9A02,CATH20,superfamily,1.10.287.1890,1,10,287,1890,64
3kraC00,CATH20,superfamily,1.10.600.10,1,10,600,10,274
3ks6A00,CATH20,superfamily,3.20.20.190,3,20,20,190,250
3ks7A01,CATH20,superfamily,2.60.120.1570,2,60,120,1570,218
3ksmA01,CATH20,superfamily,3.40.50.2300,3,40,50,2300,126
3ksmA02,CATH20,superfamily,3.40.50.2300,3,40,50,2300,150
3ksrA02,CATH20,superfamily,3.40.50.1820,3,40,50,1820,216
3ksxA01,CATH20,superfamily,3.40.190.10,3,40,190,10,166
3kt4A02,CATH20,superfamily,3.60.130.20,3,60,130,20,363
3kt7A01,CATH20,superfamily,2.60.120.620,2,60,120,620,250
3kt9A00,CATH20,superfamily,2.60.200.20,2,60,200,20,102
3ktaA00,CATH20,superfamily,3.40.50.300,3,40,50,300,182
3ktnA00,CATH20,superfamily,3.40.1190.20,3,40,1190,20,346
3ku7B00,CATH20,superfamily,3.30.1070.10,3,30,1070,10,62
3kufA02,CATH20,superfamily,2.30.30.140,2,30,30,140,86
3kusB01,CATH20,superfamily,1.10.1900.10,1,10,1900,10,80
3kuzB00,CATH20,superfamily,3.10.20.90,3,10,20,90,109
3kv0A01,CATH20,superfamily,1.10.3520.10,1,10,3520,10,171
3kv4A01,CATH20,superfamily,2.60.120.650,2,60,120,650,361
3kvnA01,CATH20,superfamily,3.40.50.1110,3,40,50,1110,324
3kvnA02,CATH20,superfamily,2.40.128.130,2,40,128,130,308
3kw0A00,CATH20,superfamily,3.90.1720.10,3,90,1720,10,194
3kw3A02,CATH20,superfamily,3.20.20.10,3,20,20,10,212
3kw3B01,CATH20,superfamily,2.40.37.10,2,40,37,10,147
3kwdA00,CATH20,superfamily,2.160.10.10,2,160,10,10,177
3kwlA02,CATH20,superfamily,1.10.1060.20,1,10,1060,20,113
3kwoA00,CATH20,superfamily,1.20.1260.10,1,20,1260,10,152
3kxeA00,CATH20,superfamily,3.30.2310.20,3,30,2310,20,110
3kxrA01,CATH20,superfamily,1.20.50.50,1,20,50,50,51
3kxyT00,CATH20,superfamily,6.20.290.10,6,20,290,10,66
3kyaA01,CATH20,superfamily,2.60.40.10,2,60,40,10,85
3kycB02,CATH20,superfamily,1.10.10.520,1,10,10,520,216
3kycB03,CATH20,superfamily,3.10.290.20,3,10,290,20,138
3kyeB00,CATH20,superfamily,3.30.450.30,3,30,450,30,128
3kyfA02,CATH20,superfamily,2.40.10.220,2,40,10,220,117
3kyhC01,CATH20,superfamily,3.30.470.30,3,30,470,30,252
3kysA00,CATH20,superfamily,2.70.50.80,2,70,50,80,219
3kz3A00,CATH20,superfamily,1.10.260.40,1,10,260,40,80
3kz5E00,CATH20,superfamily,6.10.140.1550,6,10,140,1550,52
3kzpA00,CATH20,superfamily,3.20.20.450,3,20,20,450,235
3kzxA02,CATH20,superfamily,1.10.150.730,1,10,150,730,62
3l09A01,CATH20,superfamily,1.20.58.1460,1,20,58,1460,98
3l0aA00,CATH20,superfamily,3.90.320.10,3,90,320,10,266
3l0oA01,CATH20,superfamily,1.10.720.10,1,10,720,10,52
3l0qA01,CATH20,superfamily,3.30.420.40,3,30,420,40,366
3l0xB01,CATH20,superfamily,3.10.150.10,3,10,150,10,74
3l0yA00,CATH20,superfamily,3.40.50.1000,3,40,50,1000,184
3l0zC00,CATH20,superfamily,3.40.50.10210,3,40,50,10210,349
3l11A00,CATH20,superfamily,3.30.40.10,3,30,40,10,115
3l1eA01,CATH20,superfamily,2.60.40.790,2,60,40,790,77
3l1nA01,CATH20,superfamily,6.10.140.790,6,10,140,790,51
3l1nA02,CATH20,superfamily,1.20.1280.140,1,20,1280,140,87
3l20A00,CATH20,superfamily,3.10.180.10,3,10,180,10,155
3l2aA02,CATH20,superfamily,2.10.10.70,2,10,10,70,52
3l2bA02,CATH20,superfamily,3.40.1390.20,3,40,1390,20,116
3l2jA02,CATH20,superfamily,4.10.1240.10,4,10,1240,10,117
3l2nA01,CATH20,superfamily,2.60.40.3120,2,60,40,3120,111
3l2nA02,CATH20,superfamily,3.40.630.10,3,40,630,10,264
3l2oB01,CATH20,superfamily,1.20.1280.50,1,20,1280,50,92
3l2oB02,CATH20,superfamily,3.40.50.300,3,40,50,300,205
3l2pA01,CATH20,superfamily,1.10.3260.10,1,10,3260,10,205
3l39A01,CATH20,superfamily,1.20.58.220,1,20,58,220,200
3l3bA00,CATH20,superfamily,3.40.50.880,3,40,50,880,219
3l3pA01,CATH20,superfamily,1.20.1270.130,1,20,1270,130,67
3l3pA02,CATH20,superfamily,1.20.58.360,1,20,58,360,148
3l41A01,CATH20,superfamily,3.40.50.10190,3,40,50,10190,107
3l48A01,CATH20,superfamily,2.60.40.2070,2,60,40,2070,76
3l4cA00,CATH20,superfamily,2.60.40.150,2,60,40,150,195
3l4fC00,CATH20,superfamily,1.20.5.390,1,20,5,390,61
3l4gB02,CATH20,superfamily,3.50.40.10,3,50,40,10,207
3l4gC01,CATH20,superfamily,3.30.1370.240,3,30,1370,240,105
3l4gC03,CATH20,superfamily,1.10.10.2330,1,10,10,2330,53
3l5hA04,CATH20,superfamily,2.60.40.10,2,60,40,10,78
3l5iA02,CATH20,superfamily,2.60.40.10,2,60,40,10,88
3l5kA02,CATH20,superfamily,1.10.150.240,1,10,150,240,68
3l6aA01,CATH20,superfamily,1.25.40.180,1,25,40,180,194
3l6eA00,CATH20,superfamily,3.40.50.720,3,40,50,720,235
3l6gA02,CATH20,superfamily,3.40.190.100,3,40,190,100,99
3l7iA01,CATH20,superfamily,3.40.50.11820,3,40,50,11820,232
3l7iA02,CATH20,superfamily,3.40.50.12580,3,40,50,12580,183
3l7nA00,CATH20,superfamily,3.40.50.880,3,40,50,880,236
3l7vA00,CATH20,superfamily,3.90.870.10,3,90,870,10,262
3l7xA00,CATH20,superfamily,3.30.428.10,3,30,428,10,173
3l7zC03,CATH20,superfamily,3.30.1370.10,3,30,1370,10,75
3l81A01,CATH20,superfamily,2.60.40.1170,2,60,40,1170,147
3l9aX01,CATH20,superfamily,3.30.720.180,3,30,720,180,75
3l9bA00,CATH20,superfamily,2.60.40.150,2,60,40,150,126
3l9fA02,CATH20,superfamily,6.10.140.1570,6,10,140,1570,81
3l9tA01,CATH20,superfamily,1.10.1240.70,1,10,1240,70,88
3l9tA02,CATH20,superfamily,1.25.40.290,1,25,40,290,119
3la4A03,CATH20,superfamily,2.10.150.10,2,10,150,10,113
3laqU01,CATH20,superfamily,2.10.60.10,2,10,60,10,81
3latA00,CATH20,superfamily,3.40.80.10,3,40,80,10,213
3layF00,CATH20,superfamily,1.20.120.1490,1,20,120,1490,78
3lb6C01,CATH20,superfamily,2.60.40.10,2,60,40,10,94
3lb9A00,CATH20,superfamily,2.60.120.180,2,60,120,180,182
3lbyA00,CATH20,superfamily,3.40.50.150,3,40,50,150,181
3lc0A01,CATH20,superfamily,3.30.930.10,3,30,930,10,330
3lcmB00,CATH20,superfamily,3.40.50.360,3,40,50,360,196
3lcnB00,CATH20,superfamily,1.10.340.40,1,10,340,40,105
3lcvB01,CATH20,superfamily,1.10.8.10,1,10,8,10,71
3lcvB02,CATH20,superfamily,3.40.50.150,3,40,50,150,210
3le4A00,CATH20,superfamily,2.20.70.10,2,20,70,10,56
3ledA02,CATH20,superfamily,3.40.47.10,3,40,47,10,156
3letA00,CATH20,superfamily,1.10.3290.10,1,10,3290,10,314
3levA00,CATH20,superfamily,1.20.120.1810,1,20,120,1810,179
3lf7A01,CATH20,superfamily,2.115.10.20,2,115,10,20,422
3lftB02,CATH20,superfamily,3.40.50.2300,3,40,50,2300,147
3lg7A00,CATH20,superfamily,1.20.58.70,1,20,58,70,133
3lgdA00,CATH20,superfamily,3.20.20.140,3,20,20,140,484
3lh4A00,CATH20,superfamily,3.10.450.10,3,10,450,10,115
3lh5A01,CATH20,superfamily,2.30.30.40,2,30,30,40,98
3lhhA01,CATH20,superfamily,3.10.580.10,3,10,580,10,105
3lhqB00,CATH20,superfamily,1.10.357.10,1,10,357,10,220
3lhuA00,CATH20,superfamily,3.20.20.70,3,20,20,70,228
3libH01,CATH20,superfamily,3.30.450.20,3,30,450,20,152
3licA01,CATH20,superfamily,3.30.450.20,3,30,450,20,178
3lidA03,CATH20,superfamily,3.30.450.20,3,30,450,20,96
3lifA02,CATH20,superfamily,3.30.450.20,3,30,450,20,90
3lifB01,CATH20,superfamily,3.30.450.20,3,30,450,20,150
3liyA00,CATH20,superfamily,2.40.70.10,2,40,70,10,116
3ljbA00,CATH20,superfamily,1.20.120.1240,1,20,120,1240,231
3ljlA00,CATH20,superfamily,1.10.357.10,1,10,357,10,156
3lk7A01,CATH20,superfamily,3.40.50.720,3,40,50,720,86
3lkbA02,CATH20,superfamily,3.40.50.2300,3,40,50,2300,167
3lkdB01,CATH20,superfamily,1.20.1260.30,1,20,1260,30,191
3lklA00,CATH20,superfamily,3.30.750.24,3,30,750,24,98
3lkmA02,CATH20,superfamily,3.20.200.10,3,20,200,10,90
3lkxB00,CATH20,superfamily,2.20.70.30,2,20,70,30,54
3ll2A00,CATH20,superfamily,2.100.10.30,2,100,10,30,123
3ll7A01,CATH20,superfamily,1.10.10.1110,1,10,10,1110,72
3ll7A02,CATH20,superfamily,3.40.50.150,3,40,50,150,196
3llkA01,CATH20,superfamily,1.20.120.1960,1,20,120,1960,105
3llkA02,CATH20,superfamily,1.20.120.310,1,20,120,310,156
3lluA00,CATH20,superfamily,3.40.50.300,3,40,50,300,177
3llzA00,CATH20,superfamily,2.100.10.30,2,100,10,30,133
3lm2A02,CATH20,superfamily,3.30.420.40,3,30,420,40,127
3lm3A01,CATH20,superfamily,3.20.20.510,3,20,20,510,313
3lm6A00,CATH20,superfamily,3.40.47.40,3,40,47,40,345
3lm7A00,CATH20,superfamily,3.20.20.70,3,20,20,70,249
3lmbA01,CATH20,superfamily,3.10.129.10,3,10,129,10,157
3lmcA00,CATH20,superfamily,3.40.390.10,3,40,390,10,192
3lmkA02,CATH20,superfamily,3.40.50.2300,3,40,50,2300,169
3lmlA02,CATH20,superfamily,3.30.1490.450,3,30,1490,450,92
3lmmA01,CATH20,superfamily,3.30.950.30,3,30,950,30,159
3lmmA03,CATH20,superfamily,3.30.565.60,3,30,565,60,171
3lmmC04,CATH20,superfamily,1.10.10.2340,1,10,10,2340,87
3lncA01,CATH20,superfamily,3.40.50.300,3,40,50,300,150
3lneA01,CATH20,superfamily,2.60.40.60,2,60,40,60,99
3lnnA01,CATH20,superfamily,2.40.420.20,2,40,420,20,91
3lnnB01,CATH20,superfamily,2.40.30.170,2,40,30,170,95
3lnnB03,CATH20,superfamily,1.10.287.470,1,10,287,470,67
3lnoA00,CATH20,superfamily,3.30.300.130,3,30,300,130,108
3lnrA00,CATH20,superfamily,1.20.120.1530,1,20,120,1530,175
3lnuA02,CATH20,superfamily,3.30.230.10,3,30,230,10,172
3lo3A00,CATH20,superfamily,3.30.70.100,3,30,70,100,94
3lo7A01,CATH20,superfamily,3.90.1310.10,3,90,1310,10,130
3lohE05,CATH20,superfamily,2.60.40.10,2,60,40,10,127
