id,dataset,label_type,sccs,class,fold,superfamily,family,length
d2ap1a1,SCOPe-ALL,family,c.55.1.10,c,c.55,c.55.1,c.55.1.10,186
d2ap1a2,SCOPe-ALL,family,c.55.1.10,c,c.55,c.55.1,c.55.1.10,117
d1z05a2,SCOPe-ALL,family,c.55.1.10,c,c.55,c.55.1,c.55.1.10,197
d1z05a3,SCOPe-ALL,family,c.55.1.10,c,c.55,c.55.1,c.55.1.10,128
d2bh1a2,SCOPe-ALL,family,c.55.1.11,c,c.55,c.55.1,c.55.1.11,144
d2fsja1,SCOPe-ALL,family,c.55.1.12,c,c.55,c.55.1,c.55.1.12,161
d2fsja2,SCOPe-ALL,family,c.55.1.12,c,c.55,c.55.1,c.55.1.12,164
d2nrha1,SCOPe-ALL,family,c.55.1.13,c,c.55,c.55.1,c.55.1.13,81
d2nrha2,SCOPe-ALL,family,c.55.1.13,c,c.55,c.55.1,c.55.1.13,126
d2f9wa1,SCOPe-ALL,family,c.55.1.13,c,c.55,c.55.1,c.55.1.13,134
d2f9wa2,SCOPe-ALL,family,c.55.1.13,c,c.55,c.55.1,c.55.1.13,114
d3bexa1,SCOPe-ALL,family,c.55.1.13,c,c.55,c.55.1,c.55.1.13,118
d3bexa2,SCOPe-ALL,family,c.55.1.13,c,c.55,c.55.1,c.55.1.13,127
d5jica1,SCOPe-ALL,family,c.55.1.14,c,c.55,c.55.1,c.55.1.14,266
d3cj1a2,SCOPe-ALL,family,c.55.1.15,c,c.55,c.55.1,c.55.1.15,283
d3cj1a1,SCOPe-ALL,family,c.55.1.15,c,c.55,c.55.1,c.55.1.15,143
d2h3gx2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,132
d3cera1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,129
d4czga1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,141
d4czga2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,185
d4gnia1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,184
d4gnia2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,201
d4h0pa1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,205
d4h0pa2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,221
d3mdqa1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,125
d3mdqa2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,187
d6ksra1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,232
d6ksra2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,235
d4h0oa1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,187
d4h0oa2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,204
d6pbza2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,171
d5ncka2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,168
d3f9ma1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,207
d3f9ma2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,240
d6pe6a1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,145
d6pe6a2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,213
d6gfaa1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,189
d6gfaa2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,189
d5tkwa1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,149
d5tkwa2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,87
d3djca1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,121
d3djcc2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,134
d4htla1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,119
d4htla2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,172
d3o4wa1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,222
d3o4wa2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,262
d6r2na1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,218
d6r2na2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,257
d4ijna1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,176
d2w40a1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,254
d2w40a2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,247
d3sk3a1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,197
d3sk3a2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,201
d3zeua1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,107
d3zeua2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,123
d7bvza1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,141
d7bvza2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,191
d6q27a1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,122
d6q27a2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,163
d2bh1a1,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,94
d4phtx2,SCOPe-ALL,family,c.55.1.0,c,c.55,c.55.1,c.55.1.0,90
d1wl6a1,SCOPe-ALL,family,c.55.2.1,c,c.55,c.55.2,c.55.2.1,176
d1pv9a1,SCOPe-ALL,family,c.55.2.1,c,c.55,c.55.2,c.55.2.1,117
d1chma1,SCOPe-ALL,family,c.55.2.1,c,c.55,c.55.2,c.55.2.1,155
d1zbfa1,SCOPe-ALL,family,c.55.3.1,c,c.55,c.55.3,c.55.3.1,132
d1i39a_,SCOPe-ALL,family,c.55.3.1,c,c.55,c.55.3,c.55.3.1,200
d1ekea_,SCOPe-ALL,family,c.55.3.1,c,c.55,c.55.3,c.55.3.1,225
d2etja1,SCOPe-ALL,family,c.55.3.1,c,c.55,c.55.3,c.55.3.1,221
d1jl1a_,SCOPe-ALL,family,c.55.3.1,c,c.55,c.55.3,c.55.3.1,152
d2lsna1,SCOPe-ALL,family,c.55.3.1,c,c.55,c.55.3,c.55.3.1,161
d3l3ua_,SCOPe-ALL,family,c.55.3.2,c,c.55,c.55.3,c.55.3.2,151
d3s3na2,SCOPe-ALL,family,c.55.3.2,c,c.55,c.55.3,c.55.3.2,209
d1cz9a_,SCOPe-ALL,family,c.55.3.2,c,c.55,c.55.3,c.55.3.2,139
d5cz1a1,SCOPe-ALL,family,c.55.3.2,c,c.55,c.55.3,c.55.3.2,159
d1bcoa2,SCOPe-ALL,family,c.55.3.3,c,c.55,c.55.3,c.55.3.3,223
d1musa1,SCOPe-ALL,family,c.55.3.4,c,c.55,c.55.3,c.55.3.4,473
d3mwpa1,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,198
d3ncia1,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,375
d1q8ia1,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,388
d1s5ja1,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,410
d2py5a1,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,183
d1kfsa1,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,195
d3py8a1,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,129
d1x9ma1,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,204
d1w0ha_,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,200
d2qxfa_,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,468
d2hbja2,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,292
d2q3sa2,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,205
d1wlja_,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,173
d1j54a_,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,174
d2igia_,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,180
d1yt3a3,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,193
d3mxma_,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,229
d4kb1a_,SCOPe-ALL,family,c.55.3.5,c,c.55,c.55.3,c.55.3.5,208
d4ep4a_,SCOPe-ALL,family,c.55.3.6,c,c.55,c.55.3,c.55.3.6,166
d6lw3a_,SCOPe-ALL,family,c.55.3.6,c,c.55,c.55.3,c.55.3.6,153
d1kcfa2,SCOPe-ALL,family,c.55.3.7,c,c.55,c.55.3,c.55.3.7,218
d1nu0a_,SCOPe-ALL,family,c.55.3.8,c,c.55,c.55.3,c.55.3.8,138
d1vhxa1,SCOPe-ALL,family,c.55.3.8,c,c.55,c.55.3,c.55.3.8,137
d1iv0a_,SCOPe-ALL,family,c.55.3.8,c,c.55,c.55.3,c.55.3.8,98
d1uoca_,SCOPe-ALL,family,c.55.3.9,c,c.55,c.55.3,c.55.3.9,286
d1zupa1,SCOPe-ALL,family,c.55.3.11,c,c.55,c.55.3,c.55.3.11,301
d2bw3a2,SCOPe-ALL,family,c.55.3.12,c,c.55,c.55.3,c.55.3.12,447
d3bzca5,SCOPe-ALL,family,c.55.3.13,c,c.55,c.55.3,c.55.3.13,149
d4jk8a_,SCOPe-ALL,family,c.55.3.14,c,c.55,c.55.3,c.55.3.14,220
d1yvua4,SCOPe-ALL,family,c.55.3.15,c,c.55,c.55.3,c.55.3.15,219
d1u04a4,SCOPe-ALL,family,c.55.3.15,c,c.55,c.55.3,c.55.3.15,226
d2bgga3,SCOPe-ALL,family,c.55.3.15,c,c.55,c.55.3,c.55.3.15,257
d4ogca1,SCOPe-ALL,family,c.55.3.16,c,c.55,c.55.3,c.55.3.16,237
d5axwa1,SCOPe-ALL,family,c.55.3.16,c,c.55,c.55.3,c.55.3.16,245
d4oo8a1,SCOPe-ALL,family,c.55.3.16,c,c.55,c.55.3,c.55.3.16,305
d4wwxb2,SCOPe-ALL,family,c.55.3.17,c,c.55,c.55.3,c.55.3.17,384
d5id6a1,SCOPe-ALL,family,c.55.3.18,c,c.55,c.55.3,c.55.3.18,293
d3kkra1,SCOPe-ALL,family,c.55.3.0,c,c.55,c.55.3,c.55.3.0,149
d6nqia_,SCOPe-ALL,family,c.55.3.0,c,c.55,c.55.3,c.55.3.0,209
d2p51a_,SCOPe-ALL,family,c.55.3.0,c,c.55,c.55.3,c.55.3.0,255
d4dqqa1,SCOPe-ALL,family,c.55.3.0,c,c.55,c.55.3,c.55.3.0,172
d4krea3,SCOPe-ALL,family,c.55.3.0,c,c.55,c.55.3,c.55.3.0,282
d2qk9a1,SCOPe-ALL,family,c.55.3.0,c,c.55,c.55.3,c.55.3.0,151
d4i7ga2,SCOPe-ALL,family,c.55.3.0,c,c.55,c.55.3,c.55.3.0,125
d6qbta_,SCOPe-ALL,family,c.55.3.0,c,c.55,c.55.3,c.55.3.0,156
d4ahca1,SCOPe-ALL,family,c.55.3.0,c,c.55,c.55.3,c.55.3.0,347
d2ehga_,SCOPe-ALL,family,c.55.3.0,c,c.55,c.55.3,c.55.3.0,149
d3u3ga_,SCOPe-ALL,family,c.55.3.0,c,c.55,c.55.3,c.55.3.0,140
d3p1ga_,SCOPe-ALL,family,c.55.3.0,c,c.55,c.55.3,c.55.3.0,157
d1vq8n1,SCOPe-ALL,family,c.55.4.1,c,c.55,c.55.4,c.55.4.1,186
d2j01s1,SCOPe-ALL,family,c.55.4.1,c,c.55,c.55.4,c.55.4.1,86
d1fjgk_,SCOPe-ALL,family,c.55.4.1,c,c.55,c.55.4,c.55.4.1,119
d2qi2a2,SCOPe-ALL,family,c.55.4.2,c,c.55,c.55.4,c.55.4.2,117
d2vgna2,SCOPe-ALL,family,c.55.4.2,c,c.55,c.55.4,c.55.4.2,142
d1dt9a1,SCOPe-ALL,family,c.55.4.2,c,c.55,c.55.4,c.55.4.2,134
d4af1a2,SCOPe-ALL,family,c.55.4.0,c,c.55,c.55.4,c.55.4.0,133
d1rdua_,SCOPe-ALL,family,c.55.5.1,c,c.55,c.55.5,c.55.5.1,116
d1o13a_,SCOPe-ALL,family,c.55.5.1,c,c.55,c.55.5,c.55.5.1,107
d1p90a_,SCOPe-ALL,family,c.55.5.2,c,c.55,c.55.5,c.55.5.2,123
d2wfba1,SCOPe-ALL,family,c.55.5.0,c,c.55,c.55.5,c.55.5.0,117
d2yx6a_,SCOPe-ALL,family,c.55.5.0,c,c.55,c.55.5,c.55.5.0,115
d1wb9a3,SCOPe-ALL,family,c.55.6.1,c,c.55,c.55.6,c.55.6.1,153
d1ewqa3,SCOPe-ALL,family,c.55.6.1,c,c.55,c.55.6,c.55.6.1,146
d1sfea2,SCOPe-ALL,family,c.55.7.1,c,c.55,c.55.7,c.55.7.1,81
d1mgta2,SCOPe-ALL,family,c.55.7.1,c,c.55,c.55.7,c.55.7.1,88
d3l00a1,SCOPe-ALL,family,c.55.7.0,c,c.55,c.55.7,c.55.7.0,87
d1cfza_,SCOPe-ALL,family,c.56.1.1,c,c.56,c.56.1,c.56.1.1,162
d1c8ba_,SCOPe-ALL,family,c.56.1.2,c,c.56,c.56.1,c.56.1.2,371
d1je0a_,SCOPe-ALL,family,c.56.2.1,c,c.56,c.56.2,c.56.2.1,234
d1ybfa_,SCOPe-ALL,family,c.56.2.1,c,c.56,c.56.2,c.56.2.1,246
d1t8sa_,SCOPe-ALL,family,c.56.2.1,c,c.56,c.56.2,c.56.2.1,477
d4rj2a_,SCOPe-ALL,family,c.56.2.1,c,c.56,c.56.2,c.56.2.1,237
d1g2oa_,SCOPe-ALL,family,c.56.2.1,c,c.56,c.56.2,c.56.2.1,262
d1vmka_,SCOPe-ALL,family,c.56.2.1,c,c.56,c.56.2,c.56.2.1,265
d1odka_,SCOPe-ALL,family,c.56.2.1,c,c.56,c.56.2,c.56.2.1,234
d5m2ta_,SCOPe-ALL,family,c.56.2.1,c,c.56,c.56.2,c.56.2.1,251
d2b94a1,SCOPe-ALL,family,c.56.2.1,c,c.56,c.56.2,c.56.2.1,244
d4f1wa_,SCOPe-ALL,family,c.56.2.1,c,c.56,c.56.2,c.56.2.1,231
d3t94a_,SCOPe-ALL,family,c.56.2.1,c,c.56,c.56.2,c.56.2.1,270
d5b7ga_,SCOPe-ALL,family,c.56.2.0,c,c.56,c.56.2,c.56.2.0,249
d5ko6a_,SCOPe-ALL,family,c.56.2.0,c,c.56,c.56.2,c.56.2.0,285
d5cyfa_,SCOPe-ALL,family,c.56.2.0,c,c.56,c.56.2,c.56.2.0,290
d4l0ma1,SCOPe-ALL,family,c.56.2.0,c,c.56,c.56.2,c.56.2.0,236
d4oy3a1,SCOPe-ALL,family,c.56.2.0,c,c.56,c.56.2,c.56.2.0,229
d3eufa_,SCOPe-ALL,family,c.56.2.0,c,c.56,c.56.2,c.56.2.0,293
d2h8ga_,SCOPe-ALL,family,c.56.2.0,c,c.56,c.56.2,c.56.2.0,246
d4mcha1,SCOPe-ALL,family,c.56.2.0,c,c.56,c.56.2,c.56.2.0,242
d3odga_,SCOPe-ALL,family,c.56.2.0,c,c.56,c.56.2,c.56.2.0,273
d1ryba_,SCOPe-ALL,family,c.56.3.1,c,c.56,c.56.3,c.56.3.1,191
d7csna1,SCOPe-ALL,family,c.56.3.0,c,c.56,c.56.3,c.56.3.0,193
d4qt4a_,SCOPe-ALL,family,c.56.3.0,c,c.56,c.56.3,c.56.3.0,189
d5zx8a1,SCOPe-ALL,family,c.56.3.0,c,c.56,c.56.3,c.56.3.0,182
d1iu8a_,SCOPe-ALL,family,c.56.4.1,c,c.56,c.56.4,c.56.4.1,206
d5z48a1,SCOPe-ALL,family,c.56.4.0,c,c.56,c.56.4,c.56.4.0,210
d3giua_,SCOPe-ALL,family,c.56.4.0,c,c.56,c.56.4,c.56.4.0,212
d1jqga1,SCOPe-ALL,family,c.56.5.1,c,c.56,c.56.5,c.56.5.1,317
d1m4la_,SCOPe-ALL,family,c.56.5.1,c,c.56,c.56.5,c.56.5.1,307
d1h8la2,SCOPe-ALL,family,c.56.5.1,c,c.56,c.56.5,c.56.5.1,301
d4gm5a_,SCOPe-ALL,family,c.56.5.2,c,c.56,c.56.5,c.56.5.2,323
d1lama1,SCOPe-ALL,family,c.56.5.3,c,c.56,c.56.5,c.56.5.3,325
d1z2la1,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,294
d1rtqa_,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,291
d1lfwa1,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,273
d1yloa2,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,265
d1cg2a1,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,277
d2grea2,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,234
d2fvga2,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,256
d1y0ya3,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,256
d1vhea2,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,270
d2q43a1,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,274
d1fnoa4,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,296
d1r3na1,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,323
d1y7ea2,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,323
d1ysja1,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,262
d1vhoa2,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,249
d1vgya1,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,263
d1tkja_,SCOPe-ALL,family,c.56.5.4,c,c.56,c.56.5,c.56.5.4,277
d5o5ta1,SCOPe-ALL,family,c.56.5.5,c,c.56,c.56.5,c.56.5.5,307
d3kasa1,SCOPe-ALL,family,c.56.5.5,c,c.56,c.56.5,c.56.5.5,296
d1xova2,SCOPe-ALL,family,c.56.5.6,c,c.56,c.56.5,c.56.5.6,180
d1jwqa_,SCOPe-ALL,family,c.56.5.6,c,c.56,c.56.5,c.56.5.6,179
d1yw4a1,SCOPe-ALL,family,c.56.5.7,c,c.56,c.56.5,c.56.5.7,331
d1yw6a1,SCOPe-ALL,family,c.56.5.7,c,c.56,c.56.5,c.56.5.7,322
d2bcoa1,SCOPe-ALL,family,c.56.5.7,c,c.56,c.56.5,c.56.5.7,339
d2q4za_,SCOPe-ALL,family,c.56.5.7,c,c.56,c.56.5,c.56.5.7,307
d2afwa_,SCOPe-ALL,family,c.56.5.8,c,c.56,c.56.5,c.56.5.8,329
d2odfa1,SCOPe-ALL,family,c.56.5.9,c,c.56,c.56.5,c.56.5.9,252
d2q7sa1,SCOPe-ALL,family,c.56.5.9,c,c.56,c.56.5,c.56.5.9,280
d6zeqa_,SCOPe-ALL,family,c.56.5.0,c,c.56,c.56.5,c.56.5.0,301
d5emia1,SCOPe-ALL,family,c.56.5.0,c,c.56,c.56.5,c.56.5.0,178
d4rn7a1,SCOPe-ALL,family,c.56.5.0,c,c.56,c.56.5,c.56.5.0,183
d1boub_,SCOPe-ALL,family,c.56.6.1,c,c.56,c.56.6,c.56.6.1,298
d2pw6a1,SCOPe-ALL,family,c.56.6.1,c,c.56,c.56.6,c.56.6.1,258
d1yqea1,SCOPe-ALL,family,c.56.7.1,c,c.56,c.56.7,c.56.7.1,278
d2gfqa1,SCOPe-ALL,family,c.56.7.1,c,c.56,c.56.7,c.56.7.1,286
d2p90a1,SCOPe-ALL,family,c.56.8.1,c,c.56,c.56.8,c.56.8.1,269
d1y5ea1,SCOPe-ALL,family,c.57.1.1,c,c.57,c.57.1,c.57.1.1,155
d1mkza1,SCOPe-ALL,family,c.57.1.1,c,c.57,c.57.1,c.57.1.1,168
d1di6a_,SCOPe-ALL,family,c.57.1.1,c,c.57,c.57.1,c.57.1.1,190
d1uuya_,SCOPe-ALL,family,c.57.1.1,c,c.57,c.57.1,c.57.1.1,161
d2g2ca1,SCOPe-ALL,family,c.57.1.1,c,c.57,c.57.1,c.57.1.1,163
d1uz5a3,SCOPe-ALL,family,c.57.1.2,c,c.57,c.57.1,c.57.1.2,148
d1wu2a3,SCOPe-ALL,family,c.57.1.2,c,c.57,c.57.1,c.57.1.2,144
d3tcra_,SCOPe-ALL,family,c.57.1.0,c,c.57,c.57.1,c.57.1.0,158
d3pzya_,SCOPe-ALL,family,c.57.1.0,c,c.57,c.57.1,c.57.1.0,154
d6fgca2,SCOPe-ALL,family,c.57.1.0,c,c.57,c.57.1,c.57.1.0,155
d2pjka_,SCOPe-ALL,family,c.57.1.0,c,c.57,c.57.1,c.57.1.0,166
d1bgva2,SCOPe-ALL,family,c.58.1.1,c,c.58,c.58.1,c.58.1.1,194
d1hwxa3,SCOPe-ALL,family,c.58.1.1,c,c.58,c.58.1,c.58.1.1,208
d1gtma2,SCOPe-ALL,family,c.58.1.1,c,c.58,c.58.1,c.58.1.1,178
d1c1da2,SCOPe-ALL,family,c.58.1.1,c,c.58,c.58.1,c.58.1.1,148
d1edza2,SCOPe-ALL,family,c.58.1.2,c,c.58,c.58.1,c.58.1.2,146
d1a4ia2,SCOPe-ALL,family,c.58.1.2,c,c.58,c.58.1,c.58.1.2,125
d5o2aa1,SCOPe-ALL,family,c.58.1.2,c,c.58,c.58.1,c.58.1.2,121
d1vl6a2,SCOPe-ALL,family,c.58.1.3,c,c.58,c.58.1,c.58.1.3,154
d1llqa2,SCOPe-ALL,family,c.58.1.3,c,c.58,c.58.1,c.58.1.3,294
d1luaa2,SCOPe-ALL,family,c.58.1.4,c,c.58,c.58.1,c.58.1.4,96
d1nyta2,SCOPe-ALL,family,c.58.1.5,c,c.58,c.58.1,c.58.1.5,101
d1npya2,SCOPe-ALL,family,c.58.1.5,c,c.58,c.58.1,c.58.1.5,102
d4b4ua1,SCOPe-ALL,family,c.58.1.0,c,c.58,c.58.1,c.58.1.0,121
d3tnla1,SCOPe-ALL,family,c.58.1.0,c,c.58,c.58.1,c.58.1.0,109
d5dzsa1,SCOPe-ALL,family,c.58.1.0,c,c.58,c.58.1,c.58.1.0,100
d3vpxa1,SCOPe-ALL,family,c.58.1.0,c,c.58,c.58.1,c.58.1.0,133
d3ngxa1,SCOPe-ALL,family,c.58.1.0,c,c.58,c.58.1,c.58.1.0,114
d4cjxa1,SCOPe-ALL,family,c.58.1.0,c,c.58,c.58.1,c.58.1.0,124
d7mf4a1,SCOPe-ALL,family,c.58.1.0,c,c.58,c.58.1,c.58.1.0,255
d1p3da2,SCOPe-ALL,family,c.59.1.1,c,c.59,c.59.1,c.59.1.1,152
d1j6ua2,SCOPe-ALL,family,c.59.1.1,c,c.59,c.59.1,c.59.1.1,151
d1e8ca2,SCOPe-ALL,family,c.59.1.1,c,c.59,c.59.1,c.59.1.1,157
d2gc6a1,SCOPe-ALL,family,c.59.1.2,c,c.59,c.59.1,c.59.1.2,129
d1o5za1,SCOPe-ALL,family,c.59.1.2,c,c.59,c.59.1,c.59.1.2,137
d2wjpa3,SCOPe-ALL,family,c.59.1.0,c,c.59,c.59.1,c.59.1.0,140
d4cvka3,SCOPe-ALL,family,c.59.1.0,c,c.59,c.59.1,c.59.1.0,132
d1v37a_,SCOPe-ALL,family,c.60.1.1,c,c.60,c.60.1,c.60.1.1,171
d1h2ea_,SCOPe-ALL,family,c.60.1.1,c,c.60,c.60.1,c.60.1.1,207
d1e58a_,SCOPe-ALL,family,c.60.1.1,c,c.60,c.60.1,c.60.1.1,247
d1qwoa_,SCOPe-ALL,family,c.60.1.2,c,c.60,c.60.1,c.60.1.2,435
d1qfxa_,SCOPe-ALL,family,c.60.1.2,c,c.60,c.60.1,c.60.1.2,447
d1nd6a_,SCOPe-ALL,family,c.60.1.2,c,c.60,c.60.1,c.60.1.2,342
d3ntla1,SCOPe-ALL,family,c.60.1.2,c,c.60,c.60.1,c.60.1.2,387
d1bifa2,SCOPe-ALL,family,c.60.1.4,c,c.60,c.60.1,c.60.1.4,219
d5zkka_,SCOPe-ALL,family,c.60.1.0,c,c.60,c.60.1,c.60.1.0,197
d4arua_,SCOPe-ALL,family,c.60.1.0,c,c.60,c.60.1,c.60.1.0,410
d4ij5a_,SCOPe-ALL,family,c.60.1.0,c,c.60,c.60.1,c.60.1.0,211
d2wnha1,SCOPe-ALL,family,c.60.1.0,c,c.60,c.60.1,c.60.1.0,393
d2a6pa_,SCOPe-ALL,family,c.60.1.0,c,c.60,c.60.1,c.60.1.0,193
d6nrua_,SCOPe-ALL,family,c.60.1.0,c,c.60,c.60.1,c.60.1.0,202
d3e9da_,SCOPe-ALL,family,c.60.1.0,c,c.60,c.60.1,c.60.1.0,250
d1g2qa_,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,178
d1l1qa1,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,179
d1ecfa1,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,243
d1dqna_,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,230
d5jsqa_,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,195
d1fsga1,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,230
d2aeea1,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,208
d1vdma1,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,153
d1p41a2,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,202
d1wd5a_,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,208
d1vcha1,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,174
d1xtta1,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,215
d1bd3a_,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,224
d4p82a1,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,178
d6w1ia1,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,189
d2jbha_,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,219
d2geba1,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,180
d6kp5a_,SCOPe-ALL,family,c.61.1.1,c,c.61,c.61.1,c.61.1.1,148
