id,dataset,label_type,family,length
d1nfva_,SCOPe-5K,family,1nfv,169
d2icya1,SCOPe-5K,family,2icy,83
d2icya2,SCOPe-5K,family,2icy,379
d5mp7a2,SCOPe-5K,family,5mp7,148
d3ek1a1,SCOPe-5K,family,3ek1,483
d3kmaa_,SCOPe-5K,family,3kma,105
d1j97a_,SCOPe-5K,family,1j97,210
d1bd0a2,SCOPe-5K,family,1bd0,233
d1bd0a1,SCOPe-5K,family,1bd0,149
d1zrra_,SCOPe-5K,family,1zrr,179
d1x49a1,SCOPe-5K,family,1x49,84
d2aeea1,SCOPe-5K,family,2aee,208
d1yx7a_,SCOPe-5K,family,1yx7,83
d4s1ta1,SCOPe-5K,family,4s1t,191
d6s6ca_,SCOPe-5K,family,6s6c,241
d2yxda_,SCOPe-5K,family,2yxd,180
d1o5za1,SCOPe-5K,family,1o5z,137
d1o5za2,SCOPe-5K,family,1o5z,293
d5b89a1,SCOPe-5K,family,5b89,397
d4wk7a_,SCOPe-5K,family,4wk7,216
d1lqva_,SCOPe-5K,family,1lqv,172
d2k7va1,SCOPe-5K,family,2k7v,84
d1p1da2,SCOPe-5K,family,1p1d,99
d1elua_,SCOPe-5K,family,1elu,381
d2fyia1,SCOPe-5K,family,2fyi,220
d1vlja1,SCOPe-5K,family,1vlj,395
d1vc4a_,SCOPe-5K,family,1vc4,254
d4wuta_,SCOPe-5K,family,4wut,290
d2f1fa1,SCOPe-5K,family,2f1f,76
d2f1fa2,SCOPe-5K,family,2f1f,86
d4r9fa_,SCOPe-5K,family,4r9f,402
d2q3ua_,SCOPe-5K,family,2q3u,372
d1sdma_,SCOPe-5K,family,1sdm,364
d2im5a1,SCOPe-5K,family,2im5,135
d2im5a2,SCOPe-5K,family,2im5,254
d2cqma1,SCOPe-5K,family,2cqm,109
d2iu5a1,SCOPe-5K,family,2iu5,71
d2iu5a2,SCOPe-5K,family,2iu5,109
d6nw7a1,SCOPe-5K,family,6nw7,227
d1wlza1,SCOPe-5K,family,1wlz,83
d6zjka1,SCOPe-5K,family,6zjk,315
d1rj8a_,SCOPe-5K,family,1rj8,140
d1xd7a_,SCOPe-5K,family,1xd7,127
d1v47a1,SCOPe-5K,family,1v47,132
d1iw5a1,SCOPe-5K,family,1iw5,86
d2f20a1,SCOPe-5K,family,2f20,231
d1xvia_,SCOPe-5K,family,1xvi,232
d1aqza_,SCOPe-5K,family,1aqz,149
d2f6ma2,SCOPe-5K,family,2f6m,64
d2f6mb2,SCOPe-5K,family,2f6m,106
d1f3va_,SCOPe-5K,family,1f3v,158
d1vkra_,SCOPe-5K,family,1vkr,97
d2euia1,SCOPe-5K,family,2eui,153
d1dema_,SCOPe-5K,family,1dem,60
d1io7a_,SCOPe-5K,family,1io7,366
d2aexa_,SCOPe-5K,family,2aex,336
d2r58a2,SCOPe-5K,family,2r58,104
d1o6aa_,SCOPe-5K,family,1o6a,87
d1k3ka_,SCOPe-5K,family,1k3k,146
d2c2ua_,SCOPe-5K,family,2c2u,178
d4igia_,SCOPe-5K,family,4igi,197
d2ctma1,SCOPe-5K,family,2ctm,81
d2hgaa1,SCOPe-5K,family,2hga,103
d2ziba1,SCOPe-5K,family,2zib,127
d4lw2a1,SCOPe-5K,family,4lw2,398
d3ngxa2,SCOPe-5K,family,3ngx,161
d3ngxa1,SCOPe-5K,family,3ngx,114
d5zc1a_,SCOPe-5K,family,5zc1,101
d2j6la_,SCOPe-5K,family,2j6l,497
d1szna2,SCOPe-5K,family,1szn,314
d1szna1,SCOPe-5K,family,1szn,103
d1c44a_,SCOPe-5K,family,1c44,123
d4u0qb1,SCOPe-5K,family,4u0q,80
d4u0qb2,SCOPe-5K,family,4u0q,101
d2crna1,SCOPe-5K,family,2crn,51
d2f1ra1,SCOPe-5K,family,2f1r,158
d1jx7a1,SCOPe-5K,family,1jx7,116
d3ceca_,SCOPe-5K,family,3cec,91
d1wiaa1,SCOPe-5K,family,1wia,82
d3cjna_,SCOPe-5K,family,3cjn,148
d4n6ob1,SCOPe-5K,family,4n6o,114
d1olza3,SCOPe-5K,family,1olz,56
d1olza2,SCOPe-5K,family,1olz,478
d1olza1,SCOPe-5K,family,1olz,92
d2id4a1,SCOPe-5K,family,2id4,141
d3qvqa_,SCOPe-5K,family,3qvq,251
d1vjoa_,SCOPe-5K,family,1vjo,377
d2affa_,SCOPe-5K,family,2aff,98
d6xr5a2,SCOPe-5K,family,6xr5,204
d1w32a_,SCOPe-5K,family,1w32,346
d4lrsa2,SCOPe-5K,family,4lrs,52
d4lrsa1,SCOPe-5K,family,4lrs,285
d2cxka1,SCOPe-5K,family,2cxk,82
d1pt7a_,SCOPe-5K,family,1pt7,415
d4iuja_,SCOPe-5K,family,4iuj,448
d4nbra1,SCOPe-5K,family,4nbr,265
d2dewx2,SCOPe-5K,family,2dew,109
d3h3ba1,SCOPe-5K,family,3h3b,165
d5jbxa_,SCOPe-5K,family,5jbx,258
d1i24a1,SCOPe-5K,family,1i24,391
d4j7aa_,SCOPe-5K,family,4j7a,355
d6xpga_,SCOPe-5K,family,6xpg,198
d1ev7a_,SCOPe-5K,family,1ev7,302
d1snna_,SCOPe-5K,family,1snn,219
d1t06a_,SCOPe-5K,family,1t06,235
d1q8ca_,SCOPe-5K,family,1q8c,140
d1x6da1,SCOPe-5K,family,1x6d,106
d3l20a1,SCOPe-5K,family,3l20,148
d1qp8a2,SCOPe-5K,family,1qp8,122
d1qp8a1,SCOPe-5K,family,1qp8,181
d3gaga1,SCOPe-5K,family,3gag,205
d2xaua5,SCOPe-5K,family,2xau,115
d2xaua3,SCOPe-5K,family,2xau,66
d2xaua1,SCOPe-5K,family,2xau,268
d2xaua4,SCOPe-5K,family,2xau,114
d2xaua2,SCOPe-5K,family,2xau,184
d5x4sa_,SCOPe-5K,family,5x4s,272
d1m22a_,SCOPe-5K,family,1m22,490
d1qhda2,SCOPe-5K,family,1qhd,184
d1qhda1,SCOPe-5K,family,1qhd,214
d2ejqa1,SCOPe-5K,family,2ejq,107
d2heyr1,SCOPe-5K,family,2hey,60
d2heyr3,SCOPe-5K,family,2hey,54
d4k2ha_,SCOPe-5K,family,4k2h,185
d1r5sa1,SCOPe-5K,family,1r5s,128
d7mtoa1,SCOPe-5K,family,7mto,203
d4dnja_,SCOPe-5K,family,4dnj,399
d2kgja1,SCOPe-5K,family,2kgj,94
d4xsqa_,SCOPe-5K,family,4xsq,174
d1v8ca2,SCOPe-5K,family,1v8c,78
d1v8ca1,SCOPe-5K,family,1v8c,87
d1jkea_,SCOPe-5K,family,1jke,145
d2wkxa1,SCOPe-5K,family,2wkx,82
d2wkxa2,SCOPe-5K,family,2wkx,175
d4le5a2,SCOPe-5K,family,4le5,126
d4le5a1,SCOPe-5K,family,4le5,106
d3dkza_,SCOPe-5K,family,3dkz,125
d6ssda_,SCOPe-5K,family,6ssd,424
d2bbaa1,SCOPe-5K,family,2bba,180
d3pika_,SCOPe-5K,family,3pik,440
d2xu3a_,SCOPe-5K,family,2xu3,220
d1wmja_,SCOPe-5K,family,1wmj,122
d2wy4a_,SCOPe-5K,family,2wy4,139
d4jrra1,SCOPe-5K,family,4jrr,184
d3c20a1,SCOPe-5K,family,3c20,302
d3c20a3,SCOPe-5K,family,3c20,67
d3c20a2,SCOPe-5K,family,3c20,100
d4m9ca_,SCOPe-5K,family,4m9c,216
d4im9a_,SCOPe-5K,family,4im9,132
d1nnfa_,SCOPe-5K,family,1nnf,308
d2ccwa_,SCOPe-5K,family,2ccw,129
d4qt4a_,SCOPe-5K,family,4qt4,189
d1tvia_,SCOPe-5K,family,1tvi,150
d5y6qa2,SCOPe-5K,family,5y6q,77
d4wu0a_,SCOPe-5K,family,4wu0,360
d2hkta_,SCOPe-5K,family,2hkt,168
d5eswa1,SCOPe-5K,family,5esw,188
d6n34a_,SCOPe-5K,family,6n34,124
d3mjja1,SCOPe-5K,family,3mjj,299
d2hu7a1,SCOPe-5K,family,2hu7,313
d2hu7a2,SCOPe-5K,family,2hu7,260
d1fgya_,SCOPe-5K,family,1fgy,127
d4ee9a_,SCOPe-5K,family,4ee9,321
d3egca_,SCOPe-5K,family,3egc,268
d1zpwx1,SCOPe-5K,family,1zpw,82
d6s95a_,SCOPe-5K,family,6s95,102
d6tj8a3,SCOPe-5K,family,6tj8,136
d1njka1,SCOPe-5K,family,1njk,132
d1okca_,SCOPe-5K,family,1okc,292
d3gqsa_,SCOPe-5K,family,3gqs,101
d5jhxa2,SCOPe-5K,family,5jhx,309
d5jhxa1,SCOPe-5K,family,5jhx,426
d3ldqb1,SCOPe-5K,family,3ldq,110
d1o70a2,SCOPe-5K,family,1o70,157
d1o70a1,SCOPe-5K,family,1o70,140
d2ok5a4,SCOPe-5K,family,2ok5,68
d3n2ta_,SCOPe-5K,family,3n2t,327
d3delb1,SCOPe-5K,family,3del,224
d1yoea1,SCOPe-5K,family,1yoe,310
d2nwba1,SCOPe-5K,family,2nwb,388
d1e6ua_,SCOPe-5K,family,1e6u,315
d1b35b_,SCOPe-5K,family,1b35,255
d1b35a_,SCOPe-5K,family,1b35,260
d1lbaa_,SCOPe-5K,family,1lba,146
d2g5ca2,SCOPe-5K,family,2g5c,171
d2g5ca1,SCOPe-5K,family,2g5c,110
d1x4ea1,SCOPe-5K,family,1x4e,72
d7cfua_,SCOPe-5K,family,7cfu,183
d3hhpa1,SCOPe-5K,family,3hhp,145
d3hhpa2,SCOPe-5K,family,3hhp,167
d1njra_,SCOPe-5K,family,1njr,264
d1xm7a1,SCOPe-5K,family,1xm7,186
d2xbka_,SCOPe-5K,family,2xbk,391
d1jqba1,SCOPe-5K,family,1jqb,178
d1jqba2,SCOPe-5K,family,1jqb,174
d1h6wa1,SCOPe-5K,family,1h6w,82
d2wkka_,SCOPe-5K,family,2wkk,150
d1xoda1,SCOPe-5K,family,1xod,114
d5nl9a1,SCOPe-5K,family,5nl9,145
d1nupa_,SCOPe-5K,family,1nup,233
d3seba1,SCOPe-5K,family,3seb,121
d3seba2,SCOPe-5K,family,3seb,117
d2p5sa_,SCOPe-5K,family,2p5s,170
d3gada_,SCOPe-5K,family,3gad,115
d3cu7a3,SCOPe-5K,family,3cu7,126
d3cu7a6,SCOPe-5K,family,3cu7,96
d3cu7a4,SCOPe-5K,family,3cu7,110
d3cu7a5,SCOPe-5K,family,3cu7,106
d3cu7ae,SCOPe-5K,family,3cu7,325
d3cu7a2,SCOPe-5K,family,3cu7,102
d3cu7a7,SCOPe-5K,family,3cu7,109
d3cu7ad,SCOPe-5K,family,3cu7,114
d3cu7a9,SCOPe-5K,family,3cu7,67
d3cu7a8,SCOPe-5K,family,3cu7,144
d3cu7a1,SCOPe-5K,family,3cu7,101
d3cu7af,SCOPe-5K,family,3cu7,152
d4dzbb1,SCOPe-5K,family,4dzb,116
d1ecwa_,SCOPe-5K,family,1ecw,114
d1i9sa_,SCOPe-5K,family,1i9s,194
d2egca1,SCOPe-5K,family,2egc,62
d4jvwa_,SCOPe-5K,family,4jvw,108
d5cyfa_,SCOPe-5K,family,5cyf,290
d1saza1,SCOPe-5K,family,1saz,172
d1saza2,SCOPe-5K,family,1saz,203
d2r85a2,SCOPe-5K,family,2r85,235
d2r85a1,SCOPe-5K,family,2r85,99
d1sknp_,SCOPe-5K,family,1skn,74
d2hy5b1,SCOPe-5K,family,2hy5,132
d2hy5a1,SCOPe-5K,family,2hy5,130
d2hy5c1,SCOPe-5K,family,2hy5,101
d4unua_,SCOPe-5K,family,4unu,109
d4ympa_,SCOPe-5K,family,4ymp,119
d3pdfa2,SCOPe-5K,family,3pdf,234
d2k4ja1,SCOPe-5K,family,2k4j,103
d6rkja_,SCOPe-5K,family,6rkj,415
d3cx2a_,SCOPe-5K,family,3cx2,108
d2pmaa1,SCOPe-5K,family,2pma,141
d7mdha2,SCOPe-5K,family,7mdh,188
d2zhga_,SCOPe-5K,family,2zhg,126
d1ybxa_,SCOPe-5K,family,1ybx,91
d1yg2a_,SCOPe-5K,family,1yg2,178
d2c81a_,SCOPe-5K,family,2c81,409
d5ui3a_,SCOPe-5K,family,5ui3,305
d3qx1a1,SCOPe-5K,family,3qx1,80
d3fsda_,SCOPe-5K,family,3fsd,121
d4qeca_,SCOPe-5K,family,4qec,248
d1zm8a_,SCOPe-5K,family,1zm8,239
d1ei9a_,SCOPe-5K,family,1ei9,279
d3uzua_,SCOPe-5K,family,3uzu,262
d1pp7u_,SCOPe-5K,family,1pp7,114
d3gnaa_,SCOPe-5K,family,3gna,68
d1coja2,SCOPe-5K,family,1coj,122
d1coja1,SCOPe-5K,family,1coj,89
d1h99a2,SCOPe-5K,family,1h99,107
d1h99a1,SCOPe-5K,family,1h99,115
d1nnxa_,SCOPe-5K,family,1nnx,106
d3wi7a_,SCOPe-5K,family,3wi7,291
d1st6a7,SCOPe-5K,family,1st6,137
d1st6a5,SCOPe-5K,family,1st6,158
d1st6a4,SCOPe-5K,family,1st6,117
d1st6a6,SCOPe-5K,family,1st6,72
d1st6a3,SCOPe-5K,family,1st6,119
d1c8ua2,SCOPe-5K,family,1c8u,171
d1c8ua1,SCOPe-5K,family,1c8u,114
d2bwpa_,SCOPe-5K,family,2bwp,398
d6tita_,SCOPe-5K,family,6tit,432
d1s6ca_,SCOPe-5K,family,1s6c,178
d3vpda2,SCOPe-5K,family,3vpd,193
d3vpda1,SCOPe-5K,family,3vpd,88
d1ursa_,SCOPe-5K,family,1urs,367
d1yfqa1,SCOPe-5K,family,1yfq,341
d1gcca_,SCOPe-5K,family,1gcc,63
d3s52a_,SCOPe-5K,family,3s52,218
d2rsqa_,SCOPe-5K,family,2rsq,71
d6cnha1,SCOPe-5K,family,6cnh,349
d1z3xa1,SCOPe-5K,family,1z3x,87
d1z3xa2,SCOPe-5K,family,1z3x,148
d2cqaa1,SCOPe-5K,family,2cqa,82
d3cima1,SCOPe-5K,family,3cim,89
d3dhoa_,SCOPe-5K,family,3dho,203
d4fywb1,SCOPe-5K,family,4fyw,91
d4fywb2,SCOPe-5K,family,4fyw,53
d1ji7a_,SCOPe-5K,family,1ji7,77
d1b0na2,SCOPe-5K,family,1b0n,68
d1h32b_,SCOPe-5K,family,1h32,138
d1h32a2,SCOPe-5K,family,1h32,111
d1h32a1,SCOPe-5K,family,1h32,150
d2la6a1,SCOPe-5K,family,2la6,89
d3dzza_,SCOPe-5K,family,3dzz,386
d4zsya_,SCOPe-5K,family,4zsy,461
d2rlda1,SCOPe-5K,family,2rld,115
d3weca_,SCOPe-5K,family,3wec,401
d2m9xa1,SCOPe-5K,family,2m9x,101
d6l7za_,SCOPe-5K,family,6l7z,117
d2ux6a_,SCOPe-5K,family,2ux6,122
d4hoia1,SCOPe-5K,family,4hoi,110
d5t1xb_,SCOPe-5K,family,5t1x,110
d2q6ka1,SCOPe-5K,family,2q6k,163
d2q6ka2,SCOPe-5K,family,2q6k,95
d2hrkb_,SCOPe-5K,family,2hrk,121
d3fiaa_,SCOPe-5K,family,3fia,98
d1f5na1,SCOPe-5K,family,1f5n,300
d1f5na2,SCOPe-5K,family,1f5n,277
d4j42a_,SCOPe-5K,family,4j42,80
d2jlpa_,SCOPe-5K,family,2jlp,168
d1bm9a_,SCOPe-5K,family,1bm9,120
d3ct6a1,SCOPe-5K,family,3ct6,123
d1q6oa_,SCOPe-5K,family,1q6o,213
d4g26a1,SCOPe-5K,family,4g26,205
d4g26a2,SCOPe-5K,family,4g26,90
d4g26a3,SCOPe-5K,family,4g26,182
d7rcaa1,SCOPe-5K,family,7rca,376
d6e36a_,SCOPe-5K,family,6e36,395
d1khva_,SCOPe-5K,family,1khv,497
d1skva1,SCOPe-5K,family,1skv,62
d1t5ia_,SCOPe-5K,family,1t5i,168
d4paka1,SCOPe-5K,family,4pak,303
d4e9ea_,SCOPe-5K,family,4e9e,140
d2ywka1,SCOPe-5K,family,2ywk,78
d2phpa1,SCOPe-5K,family,2php,180
d1biaa3,SCOPe-5K,family,1bia,207
d1biaa1,SCOPe-5K,family,1bia,63
d3kffa_,SCOPe-5K,family,3kff,152
d2yvla_,SCOPe-5K,family,2yvl,247
d1rhfa2,SCOPe-5K,family,1rhf,85
d1rhfa1,SCOPe-5K,family,1rhf,91
d4xaea_,SCOPe-5K,family,4xae,329
d2vkxa2,SCOPe-5K,family,2vkx,91
d5bnza1,SCOPe-5K,family,5bnz,333
d5bnza2,SCOPe-5K,family,5bnz,215
d4ay0a2,SCOPe-5K,family,4ay0,87
d4ay0a1,SCOPe-5K,family,4ay0,118
d2kspa1,SCOPe-5K,family,2ksp,100
d1ucsa_,SCOPe-5K,family,1ucs,64
d6k63a1,SCOPe-5K,family,6k63,150
d6k63a2,SCOPe-5K,family,6k63,144
d1b3ob4,SCOPe-5K,family,1b3o,120
d1bunb_,SCOPe-5K,family,1bun,61
d7ckva1,SCOPe-5K,family,7ckv,149
d2etsa1,SCOPe-5K,family,2ets,110
d1egwa_,SCOPe-5K,family,1egw,71
d2cpqa1,SCOPe-5K,family,2cpq,78
d2duma_,SCOPe-5K,family,2dum,157
d2zyoa_,SCOPe-5K,family,2zyo,385
d4zevb_,SCOPe-5K,family,4zev,270
d7l9ua_,SCOPe-5K,family,7l9u,284
d2e1ba1,SCOPe-5K,family,2e1b,87
d2e1ba2,SCOPe-5K,family,2e1b,129
d3a40x_,SCOPe-5K,family,3a40,255
d5visa_,SCOPe-5K,family,5vis,275
d1i1na_,SCOPe-5K,family,1i1n,224
d1tiqa1,SCOPe-5K,family,1tiq,171
d1u0sa_,SCOPe-5K,family,1u0s,86
d1oqja_,SCOPe-5K,family,1oqj,90
d1tula_,SCOPe-5K,family,1tul,102
d2d8ca1,SCOPe-5K,family,2d8c,84
d3irua_,SCOPe-5K,family,3iru,276
d4p1ma_,SCOPe-5K,family,4p1m,106
d7k72a_,SCOPe-5K,family,7k72,318
d2j4ja_,SCOPe-5K,family,2j4j,226
d5lwka_,SCOPe-5K,family,5lwk,122
d4o5ja_,SCOPe-5K,family,4o5j,374
d1v37a_,SCOPe-5K,family,1v37,171
d1y0na1,SCOPe-5K,family,1y0n,76
d1pq4a_,SCOPe-5K,family,1pq4,289
d2dlsa1,SCOPe-5K,family,2dls,80
d4l9pa_,SCOPe-5K,family,4l9p,347
d5a5wa_,SCOPe-5K,family,5a5w,245
d3jxpa1,SCOPe-5K,family,3jxp,303
d1yela1,SCOPe-5K,family,1yel,102
d3feua1,SCOPe-5K,family,3feu,182
d3futa_,SCOPe-5K,family,3fut,264
d2dpya1,SCOPe-5K,family,2dpy,73
d2dpya2,SCOPe-5K,family,2dpy,273
d2dpya3,SCOPe-5K,family,2dpy,76
d5noia1,SCOPe-5K,family,5noi,106
d2ipqx1,SCOPe-5K,family,2ipq,133
d1gqea_,SCOPe-5K,family,1gqe,362
d3h14a1,SCOPe-5K,family,3h14,379
d3doua1,SCOPe-5K,family,3dou,180
d2hv2a1,SCOPe-5K,family,2hv2,111
d2hv2a2,SCOPe-5K,family,2hv2,285
d1l0qa2,SCOPe-5K,family,1l0q,301
d1l0qa1,SCOPe-5K,family,1l0q,90
d1xova1,SCOPe-5K,family,1xov,134
d1xova2,SCOPe-5K,family,1xov,180
d1pc6a_,SCOPe-5K,family,1pc6,141
d2hq9a1,SCOPe-5K,family,2hq9,148
d1vl4a_,SCOPe-5K,family,1vl4,433
d4qbla_,SCOPe-5K,family,4qbl,140
d4x7ka_,SCOPe-5K,family,4x7k,298
d4h05a1,SCOPe-5K,family,4h05,267
d1v3va1,SCOPe-5K,family,1v3v,148
d1v3va2,SCOPe-5K,family,1v3v,182
d1v30a1,SCOPe-5K,family,1v30,110
d4ht2a_,SCOPe-5K,family,4ht2,261
d1qtsa2,SCOPe-5K,family,1qts,114
d1qtsa1,SCOPe-5K,family,1qts,133
d6fj7a1,SCOPe-5K,family,6fj7,78
d1niga_,SCOPe-5K,family,1nig,148
d3quaa_,SCOPe-5K,family,3qua,179
d2z16a1,SCOPe-5K,family,2z16,157
d3nuaa1,SCOPe-5K,family,3nua,235
d2dlha1,SCOPe-5K,family,2dlh,108
d1jfia_,SCOPe-5K,family,1jfi,66
d1jfib_,SCOPe-5K,family,1jfi,135
d2c0ga1,SCOPe-5K,family,2c0g,106
d2c0ga2,SCOPe-5K,family,2c0g,122
d1tuha_,SCOPe-5K,family,1tuh,131
d1aqma1,SCOPe-5K,family,1aqm,94
d2jgba_,SCOPe-5K,family,2jgb,190
d4oita1,SCOPe-5K,family,4oit,104
d3nioa_,SCOPe-5K,family,3nio,316
d5lp9a_,SCOPe-5K,family,5lp9,160
d2r4ha1,SCOPe-5K,family,2r4h,85
d3i94a_,SCOPe-5K,family,3i94,243
d1u61a_,SCOPe-5K,family,1u61,127
d2z26a_,SCOPe-5K,family,2z26,344
d1wwwx_,SCOPe-5K,family,1www,101
d3mg9a1,SCOPe-5K,family,3mg9,286
d2j5ca1,SCOPe-5K,family,2j5c,181
d6byfa1,SCOPe-5K,family,6byf,166
d1w7ca2,SCOPe-5K,family,1w7c,127
d1w7ca1,SCOPe-5K,family,1w7c,464
d1w7ca3,SCOPe-5K,family,1w7c,146
d1yspa1,SCOPe-5K,family,1ysp,171
d1x5ca1,SCOPe-5K,family,1x5c,108
d1vdra_,SCOPe-5K,family,1vdr,157
d1xm5a_,SCOPe-5K,family,1xm5,152
d4e4ra1,SCOPe-5K,family,4e4r,327
d1ix9a1,SCOPe-5K,family,1ix9,90
d1ix9a2,SCOPe-5K,family,1ix9,115
d5gvya_,SCOPe-5K,family,5gvy,145
d5i9ja_,SCOPe-5K,family,5i9j,214
d1oqva_,SCOPe-5K,family,1oqv,171
d5l37a_,SCOPe-5K,family,5l37,78
d1vhka2,SCOPe-5K,family,1vhk,180
d1vhka1,SCOPe-5K,family,1vhk,72
d4oy7a_,SCOPe-5K,family,4oy7,196
d3rhya_,SCOPe-5K,family,3rhy,254
d3rnsa1,SCOPe-5K,family,3rns,103
d3rnsa2,SCOPe-5K,family,3rns,100
d1j3wa_,SCOPe-5K,family,1j3w,134
d1t94a2,SCOPe-5K,family,1t94,333
d1t94a1,SCOPe-5K,family,1t94,105
d1aqta2,SCOPe-5K,family,1aqt,85
d1aqta1,SCOPe-5K,family,1aqt,50
d3jvia1,SCOPe-5K,family,3jvi,157
d2egha2,SCOPe-5K,family,2egh,152
d2egha3,SCOPe-5K,family,2egh,149
d2egha1,SCOPe-5K,family,2egh,97
d5icea1,SCOPe-5K,family,5ice,102
d3piua_,SCOPe-5K,family,3piu,416
d1zmaa1,SCOPe-5K,family,1zma,115
d2kv8a_,SCOPe-5K,family,2kv8,83
d1yeya1,SCOPe-5K,family,1yey,252
d1yeya2,SCOPe-5K,family,1yey,139
d6nnfu_,SCOPe-5K,family,6nnf,126
d4o6va_,SCOPe-5K,family,4o6v,232
d6jkva_,SCOPe-5K,family,6jkv,239
d2cj4a_,SCOPe-5K,family,2cj4,147
d4iyma_,SCOPe-5K,family,4iym,488
d1r0tb_,SCOPe-5K,family,1r0t,62
d5zlra1,SCOPe-5K,family,5zlr,378
d2cfta_,SCOPe-5K,family,2cft,295
d1ynpa1,SCOPe-5K,family,1ynp,297
d1an8a1,SCOPe-5K,family,1an8,93
d5maca1,SCOPe-5K,family,5mac,139
d4yoza2,SCOPe-5K,family,4yoz,152
d4yoza1,SCOPe-5K,family,4yoz,204
d3cu9a_,SCOPe-5K,family,3cu9,314
d2xwla1,SCOPe-5K,family,2xwl,218
d1nsja_,SCOPe-5K,family,1nsj,205
d2n9ua1,SCOPe-5K,family,2n9u,125
d1yq2a3,SCOPe-5K,family,1yq2,216
d1yq2a2,SCOPe-5K,family,1yq2,93
d1yq2a1,SCOPe-5K,family,1yq2,112
d1yq2a4,SCOPe-5K,family,1yq2,302
d1cjxa2,SCOPe-5K,family,1cjx,203
d1cjxa1,SCOPe-5K,family,1cjx,150
d1jg1a_,SCOPe-5K,family,1jg1,215
d2o3aa1,SCOPe-5K,family,2o3a,166
d2gf5a2,SCOPe-5K,family,2gf5,82
d1jfua_,SCOPe-5K,family,1jfu,176
d2cs3a1,SCOPe-5K,family,2cs3,80
d3icca1,SCOPe-5K,family,3icc,252
d2ebba_,SCOPe-5K,family,2ebb,96
d1sz7a_,SCOPe-5K,family,1sz7,159
d3ivra1,SCOPe-5K,family,3ivr,395
d3dc7a1,SCOPe-5K,family,3dc7,207
d1ppya_,SCOPe-5K,family,1ppy,118
d1npea_,SCOPe-5K,family,1npe,263
d1nfia2,SCOPe-5K,family,1nfi,170
d4rjza_,SCOPe-5K,family,4rjz,382
d4ypoa1,SCOPe-5K,family,4ypo,180
d4ypoa2,SCOPe-5K,family,4ypo,145
d5ifhh2,SCOPe-5K,family,5ifh,102
d1twda_,SCOPe-5K,family,1twd,247
d1k94a_,SCOPe-5K,family,1k94,165
d1gxma1,SCOPe-5K,family,1gxm,323
d1y44a1,SCOPe-5K,family,1y44,307
d6thoa1,SCOPe-5K,family,6tho,216
d2qzja_,SCOPe-5K,family,2qzj,121
d2crya1,SCOPe-5K,family,2cry,109
d3ja851,SCOPe-5K,family,3ja8,341
d3ja832,SCOPe-5K,family,3ja8,405
d3ja831,SCOPe-5K,family,3ja8,321
d3ja841,SCOPe-5K,family,3ja8,296
d3ja821,SCOPe-5K,family,3ja8,260
d3ja861,SCOPe-5K,family,3ja8,361
d3ja871,SCOPe-5K,family,3ja8,387
d1h6ha_,SCOPe-5K,family,1h6h,143
d4xxha_,SCOPe-5K,family,4xxh,255
d1gxra1,SCOPe-5K,family,1gxr,328
d1ixra2,SCOPe-5K,family,1ixr,62
d2akka1,SCOPe-5K,family,2akk,72
d1roca1,SCOPe-5K,family,1roc,153
d2qdfa1,SCOPe-5K,family,2qdf,71
d2qdfa2,SCOPe-5K,family,2qdf,83
d3zzsa_,SCOPe-5K,family,3zzs,65
d2gwfa2,SCOPe-5K,family,2gwf,135
d6i6mb1,SCOPe-5K,family,6i6m,112
d6i6mb2,SCOPe-5K,family,6i6m,245
d1j3ta1,SCOPe-5K,family,1j3t,61
d3h5ia_,SCOPe-5K,family,3h5i,125
d2z39a1,SCOPe-5K,family,2z39,244
d1wiwa_,SCOPe-5K,family,1wiw,284
d2la4a1,SCOPe-5K,family,2la4,100
d2cz4a1,SCOPe-5K,family,2cz4,99
d2vsna2,SCOPe-5K,family,2vsn,376
d2vsna1,SCOPe-5K,family,2vsn,168
d5wida_,SCOPe-5K,family,5wid,144
d2gb5a1,SCOPe-5K,family,2gb5,96
d2gb5a3,SCOPe-5K,family,2gb5,132
d2zdha1,SCOPe-5K,family,2zdh,114
d2zdha2,SCOPe-5K,family,2zdh,205
d1j54a_,SCOPe-5K,family,1j54,174
d1lmia1,SCOPe-5K,family,1lmi,130
d1fd9a_,SCOPe-5K,family,1fd9,204
d2icsa1,SCOPe-5K,family,2ics,102
d2icsa2,SCOPe-5K,family,2ics,267
d2iwna1,SCOPe-5K,family,2iwn,91
d1wh7a1,SCOPe-5K,family,1wh7,67
d1byia_,SCOPe-5K,family,1byi,224
d1ws6a1,SCOPe-5K,family,1ws6,171
d4idia_,SCOPe-5K,family,4idi,122
d1ysra_,SCOPe-5K,family,1ysr,148
d1osha1,SCOPe-5K,family,1osh,228
d2d8la_,SCOPe-5K,family,2d8l,363
d2ypoa_,SCOPe-5K,family,2ypo,462
d1zu2a1,SCOPe-5K,family,1zu2,145
d5mxza_,SCOPe-5K,family,5mxz,82
d4guza1,SCOPe-5K,family,4guz,278
d2gw6a1,SCOPe-5K,family,2gw6,122
d2ixna1,SCOPe-5K,family,2ixn,297
d2j13a1,SCOPe-5K,family,2j13,235
d3prna_,SCOPe-5K,family,3prn,289
d2v1oa_,SCOPe-5K,family,2v1o,149
d1tuza_,SCOPe-5K,family,1tuz,118
d6l0qa_,SCOPe-5K,family,6l0q,382
